 1 RANKED  8760   HOUR AVERAGE  CONCENTRATION VALUES AT EACH RECEPTOR  

         DSLPM         1     (ug/m**3)    
         (24 hours/day processed)
     RECEPTOR (x,y) km        1 RANK     NLAT_WGS84  ELON_WGS84
 
     529.992  5031.056     1.1636E+01      45.432384 -122.616570
     528.955  5029.990     9.5620E+00      45.422832 -122.629890
     527.066  5030.000     6.0911E+00      45.422997 -122.654037
     527.026  5031.060     5.8138E+00      45.432541 -122.654488
     526.002  5031.074     9.1238E+00      45.432709 -122.667580
     525.018  5029.991     5.3649E+00      45.422993 -122.680214
     525.010  5032.024     3.9120E+00      45.441292 -122.680214
     523.994  5030.005     3.9114E+00      45.423153 -122.693298
     524.008  5031.084     6.4059E+00      45.432865 -122.693069
     522.970  5030.001     6.6974E+00      45.423153 -122.706390
     520.001  5031.105     7.7285E+00      45.433182 -122.744293
     517.971  5031.116     1.3300E+01      45.433338 -122.770248
     513.984  5029.992     5.5850E+00      45.423309 -122.821251
     511.971  5030.006     2.1961E+00      45.423473 -122.846985
     509.977  5029.985     1.5466E+00      45.423313 -122.872467
     508.017  5030.000     1.2205E+00      45.423477 -122.897522
     505.987  5029.997     1.0836E+00      45.423470 -122.923470
     503.974  5029.996     1.0053E+00      45.423473 -122.949203
     501.997  5029.995     7.9431E-01      45.423473 -122.974472
     499.984  5030.012     6.4780E-01      45.423630 -123.000206
     497.972  5030.013     5.3341E-01      45.423637 -123.025925
     493.999  5029.980     4.0247E-01      45.423317 -123.076706
     492.022  5030.000     3.9693E-01      45.423477 -123.101974
     489.992  5030.003     4.6122E-01      45.423477 -123.127922
     488.015  5029.988     8.0322E-01      45.423309 -123.153198
     486.002  5029.992     3.1101E-01      45.423309 -123.178925
     483.989  5029.980     2.4837E-01      45.423157 -123.204659
     484.002  5027.982     2.3125E-01      45.405174 -123.204430
     485.980  5027.995     2.6894E-01      45.405334 -123.179153
     487.976  5027.990     3.1069E-01      45.405327 -123.153648
     490.006  5027.987     3.7136E-01      45.405327 -123.127708
     492.020  5028.002     3.6751E-01      45.405491 -123.101974
     493.980  5028.035     3.7002E-01      45.405807 -123.076927
     495.993  5028.016     4.0840E-01      45.405651 -123.051201
     497.989  5027.979     4.7751E-01      45.405327 -123.025696
     500.002  5027.997     5.7500E-01      45.405491 -122.999977
     501.997  5027.979     6.8526E-01      45.405327 -122.974480
     503.993  5028.016     8.3509E-01      45.405651 -122.948975
     505.989  5027.982     9.5765E-01      45.405331 -122.923470
     508.002  5028.002     1.1107E+00      45.405491 -122.897751
     510.015  5028.005     1.4519E+00      45.405491 -122.872025
     514.006  5027.977     5.5965E+00      45.405170 -122.821030
     516.016  5029.149     3.8071E+00      45.415676 -122.795303
     519.993  5028.011     1.4643E+01      45.405334 -122.744522
     519.972  5029.125     7.4233E+00      45.415359 -122.744743
     521.989  5027.947     8.2487E+00      45.404694 -122.719017
     523.048  5027.986     4.8772E+00      45.405010 -122.705490
     523.980  5029.015     5.4106E+00      45.414246 -122.693527
     528.011  5027.988     7.6248E+00      45.404846 -122.642067
     531.966  5028.042     7.6112E+00      45.405167 -122.591530
     531.978  5029.174     9.8419E+00      45.415352 -122.591301
     532.903  5028.012     5.9616E+00      45.404854 -122.579559
     533.980  5028.018     4.5218E+00      45.404858 -122.565796
     534.934  5028.005     3.6670E+00      45.404690 -122.553604
     534.979  5029.278     5.2147E+00      45.416145 -122.552940
     535.993  5028.011     3.1470E+00      45.404694 -122.540077
     538.006  5028.005     2.0974E+00      45.404530 -122.514351
     541.998  5027.995     1.2025E+00      45.404213 -122.463348
     543.994  5027.991     9.8476E-01      45.404057 -122.437843
     546.007  5027.988     8.3389E-01      45.403896 -122.412125
     548.003  5028.003     7.2039E-01      45.403896 -122.386620
     549.999  5027.983     6.3258E-01      45.403580 -122.361115
     552.012  5027.999     5.8496E-01      45.403576 -122.335396
     553.990  5027.998     7.9975E-01      45.403419 -122.310120
     555.986  5027.963     2.8913E+00      45.402943 -122.284622
     557.028  5028.007     3.3341E+00      45.403255 -122.271301
     557.999  5027.999     2.4394E+00      45.403107 -122.258896
     558.971  5027.990     9.9109E-01      45.402946 -122.246483
     559.977  5027.999     5.8505E-01      45.402939 -122.233627
     559.978  5026.019     5.7949E-01      45.385117 -122.233856
     558.989  5026.010     5.2157E-01      45.385120 -122.246490
     559.051  5026.965     6.0608E-01      45.393711 -122.245583
     556.940  5026.009     5.9804E-01      45.385281 -122.272659
     556.003  5026.000     5.6566E-01      45.385277 -122.284630
     553.989  5026.018     5.1355E-01      45.385597 -122.310349
     551.993  5026.001     5.4773E-01      45.385593 -122.335846
     549.997  5026.003     6.1042E-01      45.385757 -122.361343
     547.983  5025.987     7.0022E-01      45.385754 -122.387070
     545.986  5025.990     7.9998E-01      45.385918 -122.412575
     543.990  5026.011     9.2805E-01      45.386234 -122.438072
     541.976  5025.997     1.0985E+00      45.386230 -122.463799
     540.015  5026.020     1.3017E+00      45.386551 -122.488846
     538.001  5026.007     1.6021E+00      45.386547 -122.514572
     535.987  5025.978     2.0494E+00      45.386395 -122.540298
     534.957  5026.980     3.2020E+00      45.395466 -122.553383
     533.991  5026.020     7.5229E+00      45.386871 -122.565796
     533.985  5027.063     4.8033E+00      45.396259 -122.565796
     532.984  5026.014     7.6511E+00      45.386868 -122.578659
     531.994  5026.009     9.3951E+00      45.386864 -122.591301
     528.921  5025.994     8.7271E+00      45.386868 -122.630554
     527.984  5025.973     5.9248E+00      45.386715 -122.642525
     527.997  5027.122     9.6290E+00      45.397057 -122.642296
     527.132  5027.083     7.5446E+00      45.396740 -122.653351
     526.006  5026.017     2.7791E+00      45.387188 -122.667793
     525.966  5027.025     5.1318E+00      45.396259 -122.668251
     524.959  5026.968     6.0351E+00      45.395782 -122.681122
     523.974  5026.009     4.8760E+00      45.387184 -122.693748
     522.013  5026.002     1.1149E+01      45.387188 -122.718803
     519.999  5025.960     6.8748E+00      45.386871 -122.744530
     519.996  5027.003     1.3885E+01      45.396259 -122.744522
     519.007  5026.982     1.2417E+01      45.396095 -122.757164
     517.985  5025.989     5.5339E+00      45.387184 -122.770256
     516.007  5025.984     3.8517E+00      45.387188 -122.795525
     513.958  5026.014     6.6410E+00      45.387505 -122.821693
     511.997  5026.010     1.9002E+00      45.387501 -122.846748
     509.948  5026.007     1.1196E+00      45.387508 -122.872917
     507.987  5026.022     8.8911E-01      45.387669 -122.897972
     503.994  5026.000     6.9778E-01      45.387505 -122.948982
     499.984  5025.999     5.0965E-01      45.387508 -123.000206
     498.006  5025.999     4.3318E-01      45.387505 -123.025475
     496.010  5026.000     3.7700E-01      45.387505 -123.050972
     535.049  5049.064     3.2484E+00      45.594234 -122.550629
     543.031  5047.063     2.2261E+00      45.575775 -122.448471
     494.013  5026.019     3.4477E-01      45.387661 -123.076477
     491.999  5026.022     3.3535E-01      45.387669 -123.102203
     490.021  5026.007     3.1352E-01      45.387508 -123.127472
     488.025  5025.993     2.7716E-01      45.387352 -123.152969
     486.011  5025.979     2.5563E-01      45.387188 -123.178696
     484.015  5025.984     2.2826E-01      45.387188 -123.204193
     483.992  5024.004     3.8904E-01      45.369366 -123.204422
     486.024  5023.999     3.9757E-01      45.369366 -123.178474
     490.000  5023.974     2.8267E-01      45.369209 -123.127701
     491.997  5024.006     3.0864E-01      45.369522 -123.102203
     493.976  5024.004     3.2671E-01      45.369522 -123.076927
     497.987  5024.019     3.9773E-01      45.369682 -123.025703
     499.984  5023.983     4.5430E-01      45.369358 -123.000206
     501.999  5023.984     5.2383E-01      45.369366 -122.974472
     503.978  5023.985     5.9841E-01      45.369366 -122.949203
     506.028  5024.022     6.6881E-01      45.369686 -122.923019
     508.007  5023.988     7.8411E-01      45.369358 -122.897751
     510.004  5023.991     1.0472E+00      45.369362 -122.872246
     512.000  5024.030     2.1053E+00      45.369678 -122.846756
     515.994  5024.004     2.7770E+00      45.369366 -122.795753
     519.988  5023.997     1.0067E+01      45.369202 -122.744751
     522.020  5024.004     4.4929E+00      45.369202 -122.718803
     523.999  5024.011     2.7012E+00      45.369202 -122.693527
     527.017  5024.890     8.1014E+00      45.377007 -122.654938
     527.993  5023.992     3.4281E+00      45.368885 -122.642525
     528.996  5024.934     4.8537E+00      45.377319 -122.629662
     531.086  5024.007     7.3574E+00      45.368885 -122.603027
     532.005  5023.994     5.3318E+00      45.368729 -122.591293
     532.971  5025.024     6.5401E+00      45.377953 -122.578888
     534.001  5024.022     7.0229E+00      45.368885 -122.565804
     534.013  5025.065     4.1438E+00      45.378273 -122.565575
     535.044  5023.992     2.0825E+00      45.368565 -122.552483
     535.020  5025.071     2.3444E+00      45.378277 -122.552719
     535.981  5024.015     1.5988E+00      45.368725 -122.540520
     537.995  5024.009     1.2218E+00      45.368561 -122.514801
     539.975  5024.004     1.0940E+00      45.368408 -122.489517
     541.972  5023.999     9.7309E-01      45.368248 -122.464020
     543.986  5023.995     8.5158E-01      45.368088 -122.438301
     546.001  5024.027     7.5668E-01      45.368244 -122.412567
     547.980  5024.007     6.7886E-01      45.367931 -122.387299
     549.960  5023.987     5.9802E-01      45.367615 -122.362022
     551.992  5024.003     5.2391E-01      45.367611 -122.336067
     554.007  5023.985     4.6673E-01      45.367294 -122.310341
     555.986  5023.984     4.6955E-01      45.367130 -122.285072
     557.983  5024.020     6.8618E-01      45.367294 -122.259575
     559.980  5024.021     5.8629E-01      45.367134 -122.234070
     559.981  5022.023     2.7815E-01      45.349152 -122.234299
     558.001  5022.022     3.3000E-01      45.349308 -122.259575
     556.021  5022.004     3.8152E-01      45.349308 -122.284851
     554.006  5022.004     4.4874E-01      45.349464 -122.310570
     551.991  5022.005     5.2748E-01      45.349625 -122.336296
     550.011  5022.007     6.0839E-01      45.349789 -122.361572
     548.013  5022.009     6.6278E-01      45.349945 -122.387070
     546.015  5022.012     6.9786E-01      45.350109 -122.412575
     544.018  5021.998     7.6312E-01      45.350109 -122.438072
     541.967  5022.001     8.6126E-01      45.350262 -122.464249
     539.970  5021.988     9.6565E-01      45.350262 -122.489746
     537.972  5021.994     1.1020E+00      45.350430 -122.515251
     535.992  5021.982     1.5359E+00      45.350426 -122.540527
     533.995  5021.971     4.9826E+00      45.350426 -122.566017
     533.989  5023.102     4.6965E+00      45.360607 -122.566017
     532.987  5022.001     3.6167E+00      45.350742 -122.578888
     531.979  5022.031     7.5521E+00      45.351059 -122.591751
     529.977  5023.011     7.1277E+00      45.359970 -122.617249
     529.027  5022.017     3.1929E+00      45.351063 -122.629440
     527.984  5022.030     4.4728E+00      45.351219 -122.642754
     527.980  5023.038     2.7234E+00      45.360298 -122.642746
     527.083  5022.008     5.6429E+00      45.351059 -122.654259
     527.061  5022.998     4.3682E+00      45.359970 -122.654480
     525.987  5022.004     3.0538E+00      45.351063 -122.668243
     523.972  5021.996     1.7747E+00      45.351067 -122.693970
     521.992  5022.006     1.6386E+00      45.351219 -122.719246
     519.994  5021.982     2.2907E+00      45.351063 -122.744751
     517.979  5021.993     6.3947E+00      45.351219 -122.770477
     516.017  5022.006     3.3375E+00      45.351379 -122.795525
     514.002  5022.001     1.6197E+00      45.351379 -122.821251
     511.987  5021.997     1.7483E+00      45.351383 -122.846970
     509.972  5021.993     8.5849E-01      45.351379 -122.872696
     507.992  5021.973     7.3670E-01      45.351223 -122.897972
     506.012  5022.006     5.9976E-01      45.351540 -122.923248
     503.979  5022.004     5.5132E-01      45.351536 -122.949203
     501.999  5021.986     4.9864E-01      45.351379 -122.974480
     499.984  5022.021     4.3946E-01      45.351700 -123.000206
     497.987  5022.021     3.8861E-01      45.351696 -123.025696
     495.989  5022.004     3.5035E-01      45.351536 -123.051201
     493.992  5021.988     3.1813E-01      45.351376 -123.076698
     491.994  5022.008     2.9207E-01      45.351536 -123.102203
     489.962  5022.011     2.6672E-01      45.351540 -123.128143
     487.982  5022.015     2.5499E-01      45.351543 -123.153427
     485.984  5022.001     6.5976E-01      45.351379 -123.178932
     483.987  5022.006     5.0930E-01      45.351379 -123.204422
     483.999  5019.973     6.9802E-01      45.333084 -123.204208
     485.998  5020.003     8.0955E-01      45.333393 -123.178696
     488.013  5019.981     2.5346E-01      45.333233 -123.152977
     489.994  5019.978     2.5484E-01      45.333241 -123.127701
     492.027  5020.010     2.8228E-01      45.333549 -123.101753
     493.972  5020.026     3.2147E-01      45.333714 -123.076927
     495.988  5020.007     3.8377E-01      45.333557 -123.051201
     497.986  5020.006     4.7725E-01      45.333557 -123.025703
     499.984  5020.005     5.8352E-01      45.333553 -123.000206
     502.000  5019.988     1.2950E+00      45.333397 -122.974472
     503.998  5019.989     1.4402E+00      45.333397 -122.948975
     505.996  5020.008     6.4942E-01      45.333553 -122.923477
     507.994  5019.993     6.3857E-01      45.333401 -122.897980
     512.008  5019.999     9.4114E-01      45.333397 -122.846748
     516.022  5020.008     1.6485E+00      45.333397 -122.795525
     518.002  5019.996     2.5644E+00      45.333241 -122.770256
     520.000  5020.037     1.5837E+00      45.333557 -122.744759
     521.999  5020.026     1.3650E+00      45.333397 -122.719246
     523.997  5019.998     1.3815E+00      45.333080 -122.693748
     525.037  5020.868     1.7611E+00      45.340878 -122.680435
     525.995  5019.988     2.3804E+00      45.332916 -122.668251
     525.991  5020.961     2.2234E+00      45.341675 -122.668251
     527.021  5020.010     1.9415E+00      45.333076 -122.655159
     527.993  5019.997     2.3439E+00      45.332924 -122.642754
     528.930  5019.983     4.2696E+00      45.332756 -122.630798
     528.960  5021.186     2.8987E+00      45.343586 -122.630341
     530.009  5020.006     9.2131E+00      45.332920 -122.617027
     531.070  5019.993     5.5296E+00      45.332760 -122.603485
     532.007  5019.998     6.0038E+00      45.332760 -122.591530
     533.027  5021.082     5.1085E+00      45.342468 -122.578438
     534.005  5020.008     2.4896E+00      45.332752 -122.566025
     535.986  5020.002     1.2889E+00      45.332603 -122.540749
     537.984  5019.996     1.0184E+00      45.332443 -122.515251
     539.982  5020.008     8.5961E-01      45.332439 -122.489754
     541.998  5019.986     7.6562E-01      45.332123 -122.464027
     543.979  5020.017     6.9565E-01      45.332283 -122.438744
     545.995  5019.961     6.4468E-01      45.331650 -122.413025
     547.975  5019.993     6.6455E-01      45.331806 -122.387756
     552.007  5019.990     6.0497E-01      45.331493 -122.336304
     553.988  5020.006     4.5344E-01      45.331482 -122.311020
     555.986  5020.006     3.6828E-01      45.331326 -122.285522
     558.002  5020.007     3.0764E-01      45.331169 -122.259796
     560.000  5020.008     2.5634E-01      45.331013 -122.234306
     558.003  5018.009     2.8845E-01      45.313187 -122.260017
     555.986  5017.990     3.5112E-01      45.313183 -122.285751
     553.987  5017.991     6.6085E-01      45.313351 -122.311256
     551.988  5018.009     2.0228E+00      45.313660 -122.336754
     549.989  5018.011     1.2624E+00      45.313828 -122.362251
     547.990  5017.995     7.0086E-01      45.313820 -122.387756
     545.991  5018.016     5.9241E-01      45.314144 -122.413254
     543.993  5017.984     6.2743E-01      45.313980 -122.438744
     541.994  5017.988     6.8223E-01      45.314140 -122.464249
     539.977  5017.993     7.6810E-01      45.314304 -122.489983
     538.014  5017.980     8.7917E-01      45.314297 -122.515022
     536.033  5018.004     1.1473E+00      45.314613 -122.540291
     534.016  5017.975     2.8325E+00      45.314457 -122.566025
     530.001  5018.008     1.8406E+00      45.314934 -122.617249
     526.003  5018.008     1.5480E+00      45.315094 -122.668251
     523.987  5018.000     1.3291E+00      45.315094 -122.693970
     521.970  5017.993     1.2937E+00      45.315102 -122.719704
     519.989  5018.021     1.3632E+00      45.315411 -122.744980
     517.991  5017.998     2.4596E+00      45.315258 -122.770470
     515.992  5017.992     1.4270E+00      45.315254 -122.795975
     513.993  5018.005     1.0410E+00      45.315411 -122.821472
     512.012  5018.001     7.0529E-01      45.315411 -122.846748
     509.996  5017.998     6.0984E-01      45.315418 -122.872467
     508.015  5017.995     5.7774E-01      45.315414 -122.897743
     506.016  5017.993     6.1346E-01      45.315418 -122.923248
     502.018  5018.008     4.9423E+00      45.315571 -122.974251
     499.967  5018.007     1.0221E+00      45.315567 -123.000420
     498.003  5018.008     5.5597E-01      45.315571 -123.025475
     495.987  5018.009     3.6873E-01      45.315575 -123.051201
     493.988  5018.028     3.0264E-01      45.315731 -123.076698
     491.972  5018.030     2.6632E-01      45.315727 -123.102425
     489.991  5018.015     2.5165E-01      45.315571 -123.127693
     488.010  5018.001     4.5370E-01      45.315411 -123.152969
     485.993  5017.970     1.0042E+00      45.315098 -123.178703
     483.994  5018.028     7.6693E-01      45.315575 -123.204208
     483.972  5016.012     1.0963E+00      45.297428 -123.204422
     485.989  5015.990     1.3186E+00      45.297276 -123.178696
     487.988  5015.986     4.1666E-01      45.297272 -123.153198
     489.970  5015.982     2.9193E-01      45.297268 -123.127922
     491.987  5016.015     2.5397E-01      45.297592 -123.102196
     494.004  5015.969     2.6950E-01      45.297199 -123.076469
     495.968  5016.011     3.0691E-01      45.297592 -123.051422
     498.003  5016.010     5.5627E-01      45.297588 -123.025467
     499.984  5015.992     1.2680E+00      45.297432 -123.000206
     499.967  5016.929     1.0589E+00      45.305866 -123.000420
     501.046  5015.992     1.6090E+00      45.297432 -122.986656
     500.993  5016.982     3.0928E+00      45.306339 -122.987335
     501.984  5015.992     3.1428E+00      45.297428 -122.974693
     504.001  5016.011     3.5617E+00      45.297592 -122.948967
     506.000  5015.977     7.2116E-01      45.297272 -122.923477
     507.999  5015.997     5.2079E-01      45.297432 -122.897980
     509.999  5016.000     5.4716E-01      45.297432 -122.872475
     513.997  5015.990     8.8198E-01      45.297276 -122.821480
     515.979  5015.994     1.5022E+00      45.297268 -122.796204
     517.003  5016.917     1.5731E+00      45.305550 -122.783112
     517.996  5016.000     1.5556E+00      45.297272 -122.770477
     517.994  5016.937     1.7628E+00      45.305706 -122.770470
     519.129  5016.003     1.3800E+00      45.297268 -122.756027
     520.013  5016.006     1.2611E+00      45.297272 -122.744751
     521.995  5016.013     1.3480E+00      45.297276 -122.719475
     524.012  5015.985     1.5812E+00      45.296955 -122.693748
     525.994  5015.975     1.5871E+00      45.296799 -122.668472
     528.011  5016.001     1.5208E+00      45.296951 -122.642746
     529.993  5015.992     1.3905E+00      45.296791 -122.617470
     532.027  5016.002     1.2954E+00      45.296791 -122.591530
     533.991  5016.030     1.1156E+00      45.296947 -122.566483
     535.991  5016.024     8.7576E-01      45.296795 -122.540970
     538.008  5016.000     7.7162E-01      45.296474 -122.515251
     539.972  5016.012     6.8546E-01      45.296474 -122.490204
     541.989  5016.025     6.1444E-01      45.296471 -122.464478
     543.989  5016.004     5.6441E-01      45.296158 -122.438972
     545.988  5016.018     5.2806E-01      45.296158 -122.413483
     548.005  5016.015     5.7906E-01      45.295998 -122.387756
     550.023  5015.995     1.0666E+00      45.295677 -122.362022
     552.022  5015.994     2.5873E+00      45.295521 -122.336533
     555.968  5015.992     5.2687E-01      45.295200 -122.286209
     558.003  5016.011     2.7234E-01      45.295208 -122.260254
     559.985  5015.994     2.2562E-01      45.294888 -122.234985
     559.987  5013.978     2.0838E-01      45.276741 -122.235199
     555.986  5013.994     3.5309E-01      45.277218 -122.286201
     553.968  5013.977     4.4704E-01      45.277222 -122.311935
     553.048  5013.987     4.4216E-01      45.277378 -122.323662
     551.986  5013.996     5.5378E-01      45.277542 -122.337196
     551.995  5014.986     1.5525E+00      45.286449 -122.336983
     551.146  5015.014     2.3322E+00      45.286766 -122.347801
     549.985  5014.015     7.3961E-01      45.277859 -122.362709
     548.003  5014.017     4.4396E-01      45.278015 -122.387978
     546.003  5014.002     4.6406E-01      45.278011 -122.413475
     544.003  5013.988     4.9938E-01      45.278011 -122.438972
     542.003  5013.992     5.4752E-01      45.278175 -122.464470
     539.985  5013.979     6.0579E-01      45.278172 -122.490204
     535.967  5014.008     7.5814E-01      45.278648 -122.541428
     533.984  5014.015     8.3708E-01      45.278812 -122.566704
     529.931  5014.012     1.0706E+00      45.278973 -122.618378
     528.020  5014.021     1.4143E+00      45.279129 -122.642746
     525.984  5013.994     1.7626E+00      45.278965 -122.668709
     525.082  5014.009     2.2217E+00      45.279129 -122.680206
     524.002  5014.004     3.3066E+00      45.279125 -122.693977
     522.869  5014.000     2.7194E+00      45.279129 -122.708420
     522.002  5014.015     1.6592E+00      45.279289 -122.719475
     519.949  5014.008     1.2504E+00      45.279285 -122.745651
     516.002  5013.997     9.3656E-01      45.279289 -122.795975
     514.002  5014.010     7.6135E-01      45.279449 -122.821472
     512.002  5014.006     6.1087E-01      45.279449 -122.846970
     510.002  5014.002     5.1790E-01      45.279446 -122.872475
     508.002  5014.035     4.9397E-01      45.279770 -122.897972
     506.020  5014.015     6.4271E-01      45.279610 -122.923241
     503.966  5013.995     1.5510E+00      45.279446 -122.949432
     503.064  5013.977     1.5249E+00      45.279285 -122.960938
     503.063  5015.126     2.8590E+00      45.289627 -122.960938
     501.984  5013.994     1.2256E+00      45.279446 -122.974701
     501.028  5014.967     1.7216E+00      45.288200 -122.986893
     498.002  5013.977     7.8721E-01      45.279289 -123.025475
     495.984  5013.978     4.7951E-01      45.279289 -123.051201
     493.967  5014.015     2.5708E-01      45.279610 -123.076920
     492.002  5013.999     2.6157E-01      45.279446 -123.101974
     489.967  5014.002     2.6443E-01      45.279446 -123.127922
     485.984  5013.992     3.6348E-01      45.279289 -123.178703
     484.002  5013.997     3.0039E-01      45.279289 -123.203972
     483.997  5011.981     1.9323E-01      45.261143 -123.203972
     485.979  5012.012     2.5818E-01      45.261467 -123.178711
     487.990  5011.990     2.4972E-01      45.261307 -123.153076
     489.983  5011.987     7.4850E-01      45.261307 -123.127678
     491.994  5011.984     7.8391E-01      45.261307 -123.102043
     493.987  5011.999     2.5049E-01      45.261463 -123.076645
     495.981  5012.015     3.4893E-01      45.261620 -123.051224
     497.984  5011.979     4.0872E-01      45.261303 -123.025696
     499.966  5011.996     6.3144E-01      45.261459 -123.000435
     504.003  5011.998     8.1665E-01      45.261467 -122.948975
     505.986  5011.999     5.4442E-01      45.261463 -122.923698
     507.987  5011.984     4.9363E-01      45.261307 -122.898201
     510.005  5012.004     5.1373E-01      45.261459 -122.872475
     512.015  5012.025     5.8309E-01      45.261620 -122.846855
     513.990  5011.994     6.6506E-01      45.261303 -122.821686
     516.019  5011.981     7.4162E-01      45.261143 -122.795822
     517.977  5012.004     9.8192E-01      45.261303 -122.770866
     519.988  5012.010     1.1131E+00      45.261299 -122.745232
     521.998  5012.017     1.4458E+00      45.261307 -122.719612
     521.995  5013.025     1.6545E+00      45.270378 -122.719604
     525.985  5011.979     1.4588E+00      45.260826 -122.668800
     525.981  5013.022     1.7942E+00      45.270214 -122.668793
     527.996  5012.005     1.5539E+00      45.260983 -122.643166
     529.989  5011.979     8.9896E-01      45.260666 -122.617767
     532.018  5012.007     8.0636E-01      45.260830 -122.591904
     534.011  5011.982     7.2275E-01      45.260509 -122.566505
     535.987  5012.010     6.5903E-01      45.260662 -122.541313
     537.998  5011.987     5.9180E-01      45.260349 -122.515686
     539.991  5011.981     5.3419E-01      45.260189 -122.490288
     542.002  5011.994     4.8156E-01      45.260189 -122.464653
     543.978  5012.008     4.3810E-01      45.260193 -122.439468
     545.989  5011.987     4.0482E-01      45.259872 -122.413841
     549.994  5011.964     5.4472E-01      45.259392 -122.362801
     551.987  5011.998     5.4987E-01      45.259556 -122.337395
     553.962  5011.997     5.0612E-01      45.259399 -122.312225
     555.991  5011.979     2.8336E-01      45.259079 -122.286369
     559.996  5011.980     1.9004E-01      45.258755 -122.235329
     560.015  5009.982     1.7105E-01      45.240772 -122.235329
     557.968  5009.999     2.0449E-01      45.241096 -122.261406
     555.991  5009.981     2.4017E-01      45.241093 -122.286591
     553.997  5009.981     2.7053E-01      45.241249 -122.311996
     551.968  5010.000     2.9231E-01      45.241573 -122.337845
     549.956  5010.019     3.1382E-01      45.241890 -122.363480
     548.015  5010.021     3.3240E-01      45.242043 -122.388206
     546.021  5009.989     3.5248E-01      45.241886 -122.413620
     543.974  5010.010     3.8252E-01      45.242207 -122.439697
     541.998  5009.996     4.2215E-01      45.242203 -122.464874
     539.986  5010.001     4.6975E-01      45.242367 -122.490509
     538.010  5010.007     5.2063E-01      45.242527 -122.515686
     535.963  5009.995     5.7740E-01      45.242531 -122.541763
     534.004  5009.966     6.3178E-01      45.242363 -122.566727
     529.999  5009.999     7.7714E-01      45.242844 -122.617760
     528.005  5009.954     8.9881E-01      45.242523 -122.643166
     526.024  5011.024     1.3423E+00      45.252228 -122.668350
     525.089  5011.003     2.8449E+00      45.252075 -122.680267
     522.994  5009.987     1.3361E+00      45.243000 -122.707016
     522.005  5010.001     1.3177E+00      45.243156 -122.719612
     519.994  5009.995     1.0001E+00      45.243164 -122.745239
     515.989  5009.983     6.5391E-01      45.243156 -122.796272
     514.012  5009.996     5.8537E-01      45.243320 -122.821457
     512.001  5010.010     5.3014E-01      45.243481 -122.847084
     509.989  5010.024     4.8825E-01      45.243637 -122.872719
     507.995  5010.021     4.5571E-01      45.243637 -122.898125
     503.972  5010.017     4.2233E-01      45.243637 -122.949387
     501.996  5009.999     4.3653E-01      45.243481 -122.974564
     499.967  5009.981     4.4321E-01      45.243320 -123.000420
     495.997  5010.000     2.7917E-01      45.243481 -123.051003
     493.968  5010.019     2.5426E-01      45.243637 -123.076859
     491.992  5009.986     4.3947E-01      45.243320 -123.102036
     489.962  5010.006     5.5400E-01      45.243473 -123.127907
     488.004  5010.028     2.2776E-01      45.243641 -123.152855
     486.010  5009.979     2.0938E-01      45.243164 -123.178261
     483.981  5009.983     1.6786E-01      45.243156 -123.204109
     533.113  5045.498     5.3575E+00      45.562233 -122.575691
     533.464  5038.670     1.0220E+01      45.500759 -122.571663
     531.026  5038.195     1.1498E+01      45.496597 -122.602898
     519.917  5027.330     1.2819E+01      45.399204 -122.745529
     514.351  5035.201     7.4628E+00      45.470192 -122.816414
     532.313  5011.836     7.8121E-01      45.259281 -122.588150
     525.679  5045.002     1.6228E+01      45.558083 -122.670982
     491.758  5041.260     7.8593E+00      45.524830 -123.105537
     502.155  5041.663     1.4523E+01      45.528500 -122.972397
     520.466  5048.540     8.4129E+00      45.590099 -122.737617
     527.253  5041.589     9.8645E+00      45.527302 -122.651001
     540.363  5038.204     3.3530E+00      45.496201 -122.483398
     531.152  5035.398     7.4426E+00      45.471420 -122.601471
     517.720  5068.355     9.0406E-01      45.768532 -122.772102
     533.119  5045.495     5.3529E+00      45.562202 -122.575623
     510.974  5021.880     1.5281E+00      45.350342 -122.859901
     524.502  5040.022     4.1473E+00      45.513306 -122.686310
